"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  Chat ganté  ( Felis silvestris lybica )"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	60609	"Felis silvestris lybica"	"Felis silvestris lybica Forster, 1780"	"Chat ganté, Chat sauvage d’Afrique"	"DD"	""			"CDH4"	""	"NM2"	""					
"*  Lynx boréal  ( Lynx lynx )"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	60612	"Lynx lynx"	"Lynx lynx (Linnaeus, 1758)"	"Lynx boréal"	"EN"	"D"	"EN"	"D"	"CDH4, CDH2"	"excepté les populations estoniennes (excepté les populations estoniennes, lettonnes et finlandaises)"	"NM2"	""					
"*  -  ( Lynx lynx lynx )"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	60615	"Lynx lynx lynx"	"Lynx lynx lynx (Linnaeus, 1758)"	""					"CDH4, CDH2"	"excepté les populations estoniennes (excepté les populations estoniennes, lettonnes et finlandaises)"	"NM2"	""					
"Lynx pardelle  ( Lynx pardinus )"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	60619	"Lynx pardinus"	"Lynx pardinus (Temminck, 1827)"	"Lynx pardelle"					"CDH2, CDH4"	" "							
"*  Loutre d'Europe  ( Lutra lutra )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60630	"Lutra lutra"	"Lutra lutra (Linnaeus, 1758)"	"Loutre d'Europe, Loutre commune, Loutre"	"LC"	""	"LC"	""	"CDH4, CDH2"	" "	"NM2"	""					
"Blaireau européen  ( Meles meles )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60636	"Meles meles"	"Meles meles (Linnaeus, 1758)"	"Blaireau européen, Blaireau"	"LC"	""	"LC"	""									
"Glouton  ( Gulo gulo )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60649	"Gulo gulo"	"Gulo gulo (Linnaeus, 1758)"	"Glouton"					"CDH2"	""							
"Martre des pins  ( Martes martes )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60658	"Martes martes"	"Martes martes (Linnaeus, 1758)"	"Martre des pins, Martre"	"LC"	""	"LC"	""	"CDH5"	""							
"Fouine  ( Martes foina )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60674	"Martes foina"	"Martes foina (Erxleben, 1777)"	"Fouine"	"LC"	""	"LC"	""									
"Hermine  ( Mustela erminea )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60686	"Mustela erminea"	"Mustela erminea Linnaeus, 1758"	"Hermine"	"LC"	""	"LC"	""									
"*  Vison d'Europe  ( Mustela lutreola )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60704	"Mustela lutreola"	"Mustela lutreola (Linnaeus, 1761)"	"Vison d'Europe, Vison, Petite loutre, Putois d'eau"	"CR"	"A4c C2a(i)"	"RE"	""	"CDH4, CDH2"	" "	"NM2"	""					
"Belette d'Europe  ( Mustela nivalis )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60716	"Mustela nivalis"	"Mustela nivalis Linnaeus, 1766"	"Belette d'Europe, Belette"	"LC"	""											
"Putois d'Europe  ( Mustela putorius )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60731	"Mustela putorius"	"Mustela putorius Linnaeus, 1758"	"Putois d'Europe, Putois, Furet"	"NT"	"pr. A4ac"	"VU"	"A2ac"	"CDH5"	""							
"Vison d'Amérique  ( Mustela vison )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60746	"Mustela vison"	"Mustela vison Schreber, 1777"	"Vison d'Amérique, Vison"	"NA"	"a"	"NAa"	""									
"Putois marbré  ( Vormela peregusna )"	"Chordata"	"Mammalia"	"Carnivora"	"Mustelidae"	60749	"Vormela peregusna"	"Vormela peregusna (Güldenstaedt, 1770)"	"Putois marbré"					"CDH2, CDH4"	" "							
"Raton laveur  ( Procyon lotor )"	"Chordata"	"Mammalia"	"Carnivora"	"Procyonidae"	60822	"Procyon lotor"	"Procyon lotor (Linnaeus, 1758)"	"Raton laveur"	"NA"	"a"	"NAa"	""									
"*  Ours brun  ( Ursus arctos )"	"Chordata"	"Mammalia"	"Carnivora"	"Ursidae"	60826	"Ursus arctos"	"Ursus arctos Linnaeus, 1758"	"Ours brun, Ours"	"CR"	"D"	"RE"	""	"CDH2, CDH4"	"(excepté les populations estoniennes, finlandaises et suédoises) "	"NM2"	""					
"*  Genette commune  ( Genetta genetta )"	"Chordata"	"Mammalia"	"Carnivora"	"Viverridae"	60831	"Genetta genetta"	"Genetta genetta (Linnaeus, 1758)"	"Genette commune, Genette"	"LC"	""	"LC"	""	"CDH5"	""	"NM2"	""					
"Genette commune  ( Genetta genetta genetta )"	"Chordata"	"Mammalia"	"Carnivora"	"Viverridae"	60833	"Genetta genetta genetta"	"Genetta genetta genetta (Linnaeus, 1758)"	"Genette commune, Genette"					"CDH5"	""							
"Sanglier  ( Sus scrofa )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Suidae"	60981	"Sus scrofa"	"Sus scrofa Linnaeus, 1758"	"Sanglier"	"LC"	""	"LC"	""									
"Cerf élaphe  ( Cervus elaphus )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Cervidae"	61000	"Cervus elaphus"	"Cervus elaphus Linnaeus, 1758"	"Cerf élaphe"	"LC"	""	"LC"	""									
"Cerf de Corse  ( Cervus elaphus corsicanus )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Cervidae"	61021	"Cervus elaphus corsicanus"	"Cervus elaphus corsicanus Erxleben, 1777"	"Cerf de Corse"	"VU"	"D1"			"CDH4, CDH2"	" "							
"Cerf sika  ( Cervus nippon )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Cervidae"	61025	"Cervus nippon"	"Cervus nippon Temminck, 1838"	"Cerf sika"	"NA"	"a"	"NAa"	""									
"Daim européen  ( Dama dama )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Cervidae"	61028	"Dama dama"	"Dama dama (Linnaeus, 1758)"	"Daim européen, Daim"	"NA"	"a"	"NAa"	""									
"Chevreuil européen  ( Capreolus capreolus )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Cervidae"	61057	"Capreolus capreolus"	"Capreolus capreolus (Linnaeus, 1758)"	"Chevreuil européen, Chevreuil, Brocard (mâle), Chevrette (femelle)"	"LC"	""	"LC"	""									
"*  Bouquetin des Alpes  ( Capra ibex )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61098	"Capra ibex"	"Capra ibex Linnaeus, 1758"	"Bouquetin des Alpes, Bouquetin"	"NT"	"pr. B1a C"	"LC"	""	"CDH5"	""	"NM2"	""					
"*  Bouquetin ibérique  ( Capra pyrenaica )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61100	"Capra pyrenaica"	"Capra pyrenaica Schinz, 1838"	"Bouquetin ibérique, Bouquetin d'Espagne"	"EN"	"D"			"CDH5"	"(excepté Capra pyrenaica pyrenaica)"	"NM2"	""					
"Bouquetin des Pyrénées  ( Capra pyrenaica pyrenaica )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61102	"Capra pyrenaica pyrenaica"	"Capra pyrenaica pyrenaica Schinz, 1838"	"Bouquetin des Pyrénées"	"EX"	""			"CDH4, CDH2"	" "							
"Aoudad  ( Ammotragus lervia )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61107	"Ammotragus lervia"	"Ammotragus lervia (Pallas, 1777)"	"Aoudad, Mouflon à manchettes"	"NA"	"a"											
"Mouflon d'Arménie  ( Ovis gmelinii )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61110	"Ovis gmelinii"	"Ovis gmelinii Blyth, 1841"	"Mouflon d'Arménie, Mouflon"	"VU"	"B(1+2)ab(iii)"											
"Chamois des Alpes  ( Rupicapra rupicapra )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61119	"Rupicapra rupicapra"	"Rupicapra rupicapra (Linnaeus, 1758)"	"Chamois des Alpes"	"LC"	""	"LC"	""	"CDH5"	"(excepté Rupicapra rupicapra balcanica, Rupicapra rupicapra ornata et Rupicapra rupicapra tatrica)"							
"Chamois  ( Rupicapra rupicapra rupicapra )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61121	"Rupicapra rupicapra rupicapra"	"Rupicapra rupicapra rupicapra (Linnaeus, 1758)"	"Chamois"					"CDH5"	"(excepté Rupicapra rupicapra balcanica, Rupicapra rupicapra ornata et Rupicapra rupicapra tatrica)"							
"Chamois de la Chartreuse  ( Rupicapra rupicapra cartusiana )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61125	"Rupicapra rupicapra cartusiana"	"Rupicapra rupicapra cartusiana Couturier, 1938"	"Chamois de la Chartreuse"	"VU"	"D1"	"DD"	""	"CDH5"	"(excepté Rupicapra rupicapra balcanica, Rupicapra rupicapra ornata et Rupicapra rupicapra tatrica)"							
"Isard  ( Rupicapra pyrenaica )"	"Chordata"	"Mammalia"	"Cetartiodactyla"	"Bovidae"	61128	"Rupicapra pyrenaica"	"Rupicapra pyrenaica Bonaparte, 1845"	"Isard"	"LC"	""											
"Marmotte des Alpes  ( Marmota marmota )"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	61143	"Marmota marmota"	"Marmota marmota (Linnaeus, 1758)"	"Marmotte des Alpes, Marmotte"	"LC"	""	"LC"	""									
"*  Écureuil roux  ( Sciurus vulgaris )"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	61153	"Sciurus vulgaris"	"Sciurus vulgaris Linnaeus, 1758"	"Écureuil roux"	"LC"	""	"LC"	""			"NM2"	""					
"Écureuil à ventre rouge  ( Callosciurus erythraeus )"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	61174	"Callosciurus erythraeus"	"Callosciurus erythraeus (Pallas, 1779)"	"Écureuil à ventre rouge"	"NA"	"a"											
"Souslik d'Europe  ( Spermophilus citellus )"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	61184	"Spermophilus citellus"	"Spermophilus citellus (Linnaeus, 1766)"	"Souslik d'Europe"					"CDH4, CDH2"	" "							
"Tamia de Sibérie  ( Tamias sibiricus )"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	61204	"Tamias sibiricus"	"Tamias sibiricus (Laxmann, 1769)"	"Tamia de Sibérie, Écureuil de Corée, Rat de Corée, Écureuil japonais"	"NA"	"a"	"NAa"	""									
