"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  -  ( Aphaenops vanderberghi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027059	"Aphaenops vanderberghi"	"Aphaenops vanderberghi (Perreau & Quéinnec, 1987)"	""							"NI3"	""					
"*  -  ( Aphaenops sulcatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027060	"Aphaenops sulcatus"	"Aphaenops sulcatus (Coiffait, 1959)"	""							"NI3"	""					
"*  -  ( Aphaenops sarpedon )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027063	"Aphaenops sarpedon"	"Aphaenops sarpedon (Faille, Fresneda & Bourdeau, 2013)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027065	"Aphaenops gallicus"	"Aphaenops gallicus (Delarouzée, 1857)"	""							"NI3"	""					
"*  -  ( Aphaenops jeannelianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027066	"Aphaenops jeannelianus"	"Aphaenops jeannelianus Faille, Fresneda & Bourdeau, 2023"	""							"NI3"	""					
"*  -  ( Aphaenops soussieuxi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027067	"Aphaenops soussieuxi"	"Aphaenops soussieuxi (Perreau & Quéinnec, 1987)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027069	"Aphaenops trophonius"	"Aphaenops trophonius (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027070	"Aphaenops orcinus"	"Aphaenops orcinus (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops discontignyi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027071	"Aphaenops discontignyi"	"Aphaenops discontignyi (Fairmaire, 1867)"	""							"NI3"	""					
"*  -  ( Aphaenops serrulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027072	"Aphaenops serrulatus"	"Aphaenops serrulatus (Jeannel, 1946)"	""							"NI3"	""					
